unix,date,symbol,open,high,low,close,Volume BTC,Volume USD
1645704000,2022-02-24 12:00:00,BTC/USD,35460.62,35460.62,35071.03,35262.33,89.45768732,3154486.491314656
1645700400,2022-02-24 11:00:00,BTC/USD,35210.75,35591.41,34900.00,35441.97,126.94872260,4499312.817927522
1645696800,2022-02-24 10:00:00,BTC/USD,35356.24,35498.11,34823.07,35191.08,169.91867573,5979621.711108488
1645693200,2022-02-24 09:00:00,BTC/USD,35519.66,35810.07,35298.34,35351.18,109.71818398,3878667.271150097
1645689600,2022-02-24 08:00:00,BTC/USD,35311.31,35888.88,35193.90,35553.01,277.62303112,9870334.401639672
1645686000,2022-02-24 07:00:00,BTC/USD,34900.38,35536.74,34376.81,35313.40,486.70062781,17187053.950105656
1645682400,2022-02-24 06:00:00,BTC/USD,34664.39,35090.39,34604.20,34900.00,168.18331039,5869597.532611
1645678800,2022-02-24 05:00:00,BTC/USD,35096.43,35127.04,34324.05,34654.29,438.64564747,15200953.474663146
1645675200,2022-02-24 04:00:00,BTC/USD,34966.87,35220.46,34502.31,35103.59,1276.44978986,44807970.07883159
1645671600,2022-02-24 03:00:00,BTC/USD,35950.36,35981.14,34724.93,34945.20,719.55100740,25144853.86379448
1645668000,2022-02-24 02:00:00,BTC/USD,36986.61,37044.46,35879.35,35949.86,174.25156385,6264319.325188561
1645664400,2022-02-24 01:00:00,BTC/USD,36823.58,37074.20,36650.00,36979.84,51.47077404,1903380.9886753536
1645660800,2022-02-24 00:00:00,BTC/USD,37253.26,37444.13,36737.74,36753.43,68.06008039,2501441.4004082377
1645657200,2022-02-23 23:00:00,BTC/USD,37663.20,37732.87,37060.16,37274.18,65.93946606,2457839.527024331
1645653600,2022-02-23 22:00:00,BTC/USD,37528.57,37680.35,37149.20,37680.35,67.51399246,2543950.865790161
1645650000,2022-02-23 21:00:00,BTC/USD,37690.87,37821.15,37437.02,37572.52,29.26867397,1099697.8381113042
1645646400,2022-02-23 20:00:00,BTC/USD,37631.18,37740.01,37401.00,37688.34,80.41985399,3030890.799925476
1645642800,2022-02-23 19:00:00,BTC/USD,37787.37,37897.60,37538.84,37636.45,156.87325260,5904152.32781727
1645639200,2022-02-23 18:00:00,BTC/USD,38107.63,38124.75,37732.87,37790.51,183.48024032,6933811.856615364
1645635600,2022-02-23 17:00:00,BTC/USD,38675.65,38794.00,38049.77,38102.71,111.70834645,4256390.729363879
1645632000,2022-02-23 16:00:00,BTC/USD,38539.70,38732.71,38371.75,38667.39,75.38827272,2915067.742690601
1645628400,2022-02-23 15:00:00,BTC/USD,38677.89,38687.55,38463.90,38535.68,109.52624801,4220668.444913997
1645624800,2022-02-23 14:00:00,BTC/USD,38983.76,39032.35,38648.86,38677.89,144.17023605,5576200.531215934
1645621200,2022-02-23 13:00:00,BTC/USD,39037.18,39303.24,38927.97,39007.90,87.03607743,3395094.6047816975
1645617600,2022-02-23 12:00:00,BTC/USD,38821.30,39132.86,38781.13,39056.36,32.52257023,1270213.2110281629
1645614000,2022-02-23 11:00:00,BTC/USD,38877.69,39162.10,38775.20,38811.20,69.58371122,2700627.3329016636
1645610400,2022-02-23 10:00:00,BTC/USD,38931.22,38969.34,38798.91,38898.72,38.22937738,1487073.8464789537
1645606800,2022-02-23 09:00:00,BTC/USD,38719.46,39021.45,38630.96,38899.29,93.52030775,3637873.5720564974
1645603200,2022-02-23 08:00:00,BTC/USD,38174.24,38833.94,38109.16,38719.61,142.38141717,5512952.944069703
1645599600,2022-02-23 07:00:00,BTC/USD,37995.58,38245.84,37995.58,38189.12,44.62109724,1704040.4370300288
1645596000,2022-02-23 06:00:00,BTC/USD,38011.22,38185.25,37954.89,38026.79,23.70256949,901332.6324566371
1645592400,2022-02-23 05:00:00,BTC/USD,38049.36,38145.45,37851.48,38032.76,32.54290306,1237696.4217842456
1645588800,2022-02-23 04:00:00,BTC/USD,37763.79,38113.14,37749.08,38062.30,35.84441485,1364320.8713451552
1645585200,2022-02-23 03:00:00,BTC/USD,37669.00,37811.77,37615.63,37786.40,12.00512220,453630.34949808003
1645581600,2022-02-23 02:00:00,BTC/USD,38071.84,38232.29,37552.30,37706.57,71.65668676,2701927.8752840133
1645578000,2022-02-23 01:00:00,BTC/USD,38167.26,38184.93,37959.81,38097.41,24.13130650,919340.2775661651
1645574400,2022-02-23 00:00:00,BTC/USD,38269.94,38381.00,38082.09,38159.89,46.20911442,1763334.7232646137
1645570800,2022-02-22 23:00:00,BTC/USD,37933.40,38463.88,37901.65,38269.94,55.76295826,2134045.0668327045
1645567200,2022-02-22 22:00:00,BTC/USD,37905.96,38006.06,37782.46,37922.16,39.57902914,1500922.2756917425
1645563600,2022-02-22 21:00:00,BTC/USD,37935.73,38070.43,37843.32,37907.16,27.14903037,1029142.6380804492
1645560000,2022-02-22 20:00:00,BTC/USD,38127.16,38305.23,37807.18,37932.03,88.15364616,3343846.7507505044
1645556400,2022-02-22 19:00:00,BTC/USD,37733.92,38183.10,37626.00,38085.19,111.43674728,4244089.693140783
1645552800,2022-02-22 18:00:00,BTC/USD,37683.95,38022.79,37556.54,37741.64,92.76421931,3501073.7700790684
1645549200,2022-02-22 17:00:00,BTC/USD,37719.49,37866.19,37400.00,37665.43,73.55129083,2770340.996167007
1645545600,2022-02-22 16:00:00,BTC/USD,37782.70,37905.88,37501.00,37727.50,130.04538692,4906287.3350243
1645542000,2022-02-22 15:00:00,BTC/USD,38168.33,38250.00,37702.93,37760.80,158.53744422,5986500.723702576
1645538400,2022-02-22 14:00:00,BTC/USD,37839.84,38339.48,37462.33,38179.33,254.57873219,9719645.427263634
1645534800,2022-02-22 13:00:00,BTC/USD,37669.40,37975.57,37341.59,37875.81,50.97276605,1930634.8020842504
1645531200,2022-02-22 12:00:00,BTC/USD,37524.00,37788.95,37301.00,37665.40,45.62042103,1718311.4062633622
1645527600,2022-02-22 11:00:00,BTC/USD,37719.07,37796.93,37430.60,37552.95,47.72768305,1792315.2951924975
1645524000,2022-02-22 10:00:00,BTC/USD,37164.67,37883.78,37092.74,37760.32,110.48142101,4171813.8113923236
1645520400,2022-02-22 09:00:00,BTC/USD,37144.44,37333.39,37049.42,37161.31,66.25606614,2462162.2132090433
1645516800,2022-02-22 08:00:00,BTC/USD,36788.87,37193.73,36764.52,37141.79,68.17214400,2532035.4562977604
1645513200,2022-02-22 07:00:00,BTC/USD,36862.74,37003.25,36543.21,36790.54,87.85239820,3232137.1700730277
1645509600,2022-02-22 06:00:00,BTC/USD,36744.37,37008.93,36612.58,36868.13,164.78011398,6075134.663629457
1645506000,2022-02-22 05:00:00,BTC/USD,36646.81,37265.06,36565.66,36756.47,95.09496742,3495355.3171242075
1645502400,2022-02-22 04:00:00,BTC/USD,36612.29,36818.54,36576.05,36642.70,91.45253130,3351067.66866651
1645498800,2022-02-22 03:00:00,BTC/USD,37021.01,37021.01,36368.99,36601.97,281.66102310,10309348.317675509
1645495200,2022-02-22 02:00:00,BTC/USD,37238.37,37255.66,36923.32,37041.99,131.59539173,4874555.184508742
1645491600,2022-02-22 01:00:00,BTC/USD,37258.22,37462.33,36896.24,37270.54,71.77056793,2674927.8228577822
1645488000,2022-02-22 00:00:00,BTC/USD,37036.98,37346.62,36859.94,37224.02,43.76305553,1629036.8543098306
1645484400,2022-02-21 23:00:00,BTC/USD,37546.24,37696.63,36861.79,37076.60,203.66408076,7551171.656706215
1645480800,2022-02-21 22:00:00,BTC/USD,37057.91,37778.15,36810.72,37578.07,225.76993714,8483998.50174252
1645477200,2022-02-21 21:00:00,BTC/USD,38251.94,38394.79,36927.06,37067.60,177.03768208,6562361.984268608
