unix,date,symbol,open,high,low,close,Volume BTC,Volume USD
1640754000,2021-12-29 05:00:00,BTC/USD,47801.77,47922.44,47760.00,47913.67,14.99965124,718688.3396284508
1640750400,2021-12-29 04:00:00,BTC/USD,48019.89,48076.53,47770.19,47806.20,53.03444673,2535375.367263726
1640746800,2021-12-29 03:00:00,BTC/USD,48016.83,48157.41,47873.88,48022.82,53.07168070,2548651.769353574
1640743200,2021-12-29 02:00:00,BTC/USD,47744.64,48039.00,47683.19,48030.21,64.91974841,3118109.149279466
1640739600,2021-12-29 01:00:00,BTC/USD,47777.24,47988.95,47706.17,47768.16,41.81101541,1997235.2738673459
1640736000,2021-12-29 00:00:00,BTC/USD,47597.70,47856.45,47480.00,47777.24,46.29483041,2211839.2232578686
1640732400,2021-12-28 23:00:00,BTC/USD,47701.60,47803.25,47523.56,47543.30,107.43462476,5107796.595352109
1640728800,2021-12-28 22:00:00,BTC/USD,47564.21,47739.61,47332.43,47702.07,66.79124467,3186080.6286354666
1640725200,2021-12-28 21:00:00,BTC/USD,47816.84,47853.43,47486.00,47570.60,49.24559948,2342642.7146232883
1640721600,2021-12-28 20:00:00,BTC/USD,47719.93,48048.69,47573.57,47795.38,159.26839702,7612293.557561767
1640718000,2021-12-28 19:00:00,BTC/USD,47799.48,47799.69,47300.00,47706.30,86.43129705,4123317.386456415
1640714400,2021-12-28 18:00:00,BTC/USD,48029.09,48029.09,47631.22,47799.45,57.19304605,2733796.1450146725
1640710800,2021-12-28 17:00:00,BTC/USD,48638.26,48654.47,47651.00,48025.30,213.25753680,10241757.18208104
1640707200,2021-12-28 16:00:00,BTC/USD,48960.04,48993.76,48133.85,48638.88,201.46981571,9799266.189940805
1640703600,2021-12-28 15:00:00,BTC/USD,49100.39,49243.23,48873.94,48970.46,93.22650231,4565344.702311763
1640700000,2021-12-28 14:00:00,BTC/USD,49040.05,49159.00,48335.12,49087.29,120.04318229,5892594.501592094
1640696400,2021-12-28 13:00:00,BTC/USD,49111.07,49337.13,49000.00,49040.05,38.59989406,1892940.734697103
1640692800,2021-12-28 12:00:00,BTC/USD,49215.36,49383.76,49102.11,49133.99,28.40908694,1395851.7936190907
1640689200,2021-12-28 11:00:00,BTC/USD,49063.20,49263.89,48925.24,49228.48,33.32702540,1640638.803363392
1640685600,2021-12-28 10:00:00,BTC/USD,49054.58,49187.92,48817.31,49038.04,150.12806321,7361985.968814508
1640682000,2021-12-28 09:00:00,BTC/USD,49389.68,49475.68,49031.93,49051.82,74.41586799,3650233.7617892413
1640678400,2021-12-28 08:00:00,BTC/USD,49246.52,49458.55,49147.82,49401.26,79.86426281,3945395.211785141
1640674800,2021-12-28 07:00:00,BTC/USD,49231.01,49373.24,49066.38,49246.52,32.86166850,1618322.8150186199
1640671200,2021-12-28 06:00:00,BTC/USD,49203.15,49366.36,49110.70,49237.66,52.60658427,2590225.110047608
1640667600,2021-12-28 05:00:00,BTC/USD,49054.62,49260.46,48976.71,49224.21,36.94713572,1818693.5675797812
1640664000,2021-12-28 04:00:00,BTC/USD,49799.79,49799.79,48688.00,49066.38,182.86338889,8972444.527364518
1640660400,2021-12-28 03:00:00,BTC/USD,49761.21,49849.80,49501.63,49813.26,37.09139536,1847643.3208304737
1640656800,2021-12-28 02:00:00,BTC/USD,49812.88,49961.24,49607.82,49784.21,41.11308759,2046782.5863289537
1640653200,2021-12-28 01:00:00,BTC/USD,50334.77,50358.35,49640.01,49869.63,166.55775967,8306173.848371821
1640649600,2021-12-28 00:00:00,BTC/USD,50708.05,50719.59,50050.00,50381.21,106.12216697,5346563.179770634
1640646000,2021-12-27 23:00:00,BTC/USD,51049.32,51078.84,50639.81,50718.11,83.42775194,4231297.8999456335
1640642400,2021-12-27 22:00:00,BTC/USD,50968.58,51237.00,50750.00,51053.47,34.42412967,1757471.2713834548
1640638800,2021-12-27 21:00:00,BTC/USD,51265.82,51319.50,50966.99,50990.92,17.18366181,876210.7246607651
1640635200,2021-12-27 20:00:00,BTC/USD,51210.00,51388.41,50950.00,51269.72,43.89629136,2250550.5670656194
1640631600,2021-12-27 19:00:00,BTC/USD,51708.80,51739.98,51231.00,51248.39,42.02409484,2153667.201757307
1640628000,2021-12-27 18:00:00,BTC/USD,51901.96,51984.92,51641.78,51716.62,45.77765304,2367465.486761525
1640624400,2021-12-27 17:00:00,BTC/USD,51507.73,52098.60,51477.53,51898.74,95.06403742,4933703.761410851
1640620800,2021-12-27 16:00:00,BTC/USD,51481.55,51535.74,51245.14,51494.96,24.68869549,1271343.3867097304
1640617200,2021-12-27 15:00:00,BTC/USD,51527.77,51688.37,51398.80,51462.42,46.31677453,2383573.3039081628
1640613600,2021-12-27 14:00:00,BTC/USD,51341.19,51725.06,51254.00,51546.18,114.10684430,5881771.935519774
1640610000,2021-12-27 13:00:00,BTC/USD,51157.27,51435.13,51039.92,51332.23,68.46003016,3514206.013980057
1640606400,2021-12-27 12:00:00,BTC/USD,50795.10,51231.17,50620.44,51157.27,34.67689307,1773975.1815431188
1640602800,2021-12-27 11:00:00,BTC/USD,50817.59,50891.52,50717.39,50788.90,16.42133914,834021.7514475461
1640599200,2021-12-27 10:00:00,BTC/USD,50800.16,50927.92,50730.32,50818.79,33.06728775,1680439.5520368225
1640595600,2021-12-27 09:00:00,BTC/USD,50564.56,50809.78,50525.00,50794.50,45.63604315,2318059.993782675
1640592000,2021-12-27 08:00:00,BTC/USD,50733.22,50876.10,50550.00,50565.80,60.87135776,3078008.902220608
1640588400,2021-12-27 07:00:00,BTC/USD,50962.14,51005.64,50668.02,50723.68,20.54274774,1042003.7626844832
1640584800,2021-12-27 06:00:00,BTC/USD,50886.82,50983.44,50765.00,50961.26,55.21476889,2813814.193243202
1640581200,2021-12-27 05:00:00,BTC/USD,51033.84,51054.91,50825.03,50890.52,51.95024751,2643775.109912605
1640577600,2021-12-27 04:00:00,BTC/USD,51041.06,51108.44,50836.91,51032.54,54.94269014,2803865.0322771557
1640574000,2021-12-27 03:00:00,BTC/USD,50847.49,51158.76,50837.16,51031.24,30.73202001,1568293.0888151124
1640570400,2021-12-27 02:00:00,BTC/USD,50806.72,50962.03,50714.82,50847.49,16.68842073,848564.3061844677
1640566800,2021-12-27 01:00:00,BTC/USD,50642.52,50833.61,50479.44,50833.61,24.09427018,1224798.7335647498
1640563200,2021-12-27 00:00:00,BTC/USD,50885.32,51003.04,50601.00,50644.48,42.77538682,2166337.2222977537
1640559600,2021-12-26 23:00:00,BTC/USD,50994.26,51095.69,50658.69,50791.21,36.90953419,1874679.90204647
1640556000,2021-12-26 22:00:00,BTC/USD,50843.22,51292.65,50819.30,51007.93,49.60967250,2530486.702202925
1640552400,2021-12-26 21:00:00,BTC/USD,50306.32,51064.75,49953.42,50823.01,108.72631713,5525798.702761161
1640548800,2021-12-26 20:00:00,BTC/USD,50406.23,50414.43,50301.71,50301.71,33.77624456,1699002.8587461978
1640545200,2021-12-26 19:00:00,BTC/USD,50403.76,50495.74,50241.30,50381.00,15.14913363,763228.50141303
1640541600,2021-12-26 18:00:00,BTC/USD,50292.46,50434.61,50180.42,50404.53,29.40542252,1482166.5015720155
1640538000,2021-12-26 17:00:00,BTC/USD,50297.91,50412.80,50196.80,50290.26,20.12436659,1012059.6281464135
1640534400,2021-12-26 16:00:00,BTC/USD,50096.07,50428.12,50083.45,50294.85,48.24418079,2426433.8362059314
1640530800,2021-12-26 15:00:00,BTC/USD,49945.20,50301.00,49924.56,50096.02,48.64376676,2436859.112484295
1640527200,2021-12-26 14:00:00,BTC/USD,49881.11,49984.82,49768.73,49939.86,75.57090793,3774000.56209709
1640523600,2021-12-26 13:00:00,BTC/USD,49903.30,50005.00,49809.49,49860.49,15.89939812,792751.7809682788
1640520000,2021-12-26 12:00:00,BTC/USD,49753.64,49996.45,49669.53,49908.34,36.14446208,1803910.1026057468
1640516400,2021-12-26 11:00:00,BTC/USD,50118.86,50157.35,49458.85,49770.00,66.83117722,3326187.6902394
1640512800,2021-12-26 10:00:00,BTC/USD,50054.64,50129.72,49913.66,50113.83,46.70075021,2340353.4568964047
1640509200,2021-12-26 09:00:00,BTC/USD,49915.50,50201.49,49871.37,50041.40,17.19413198,860418.4360639721
1640505600,2021-12-26 08:00:00,BTC/USD,49962.13,50135.53,49850.93,49920.77,26.87198149,1341470.0074065472
1640502000,2021-12-26 07:00:00,BTC/USD,49926.06,49995.60,49748.00,49967.45,29.78425942,1488243.493355879
1640498400,2021-12-26 06:00:00,BTC/USD,49878.57,50004.70,49775.00,49939.79,36.28066643,1811848.8625742495
1640494800,2021-12-26 05:00:00,BTC/USD,49888.19,50006.42,49842.61,49910.95,15.82819822,790000.409948509
1640491200,2021-12-26 04:00:00,BTC/USD,49710.80,49918.97,49644.02,49912.68,30.17550004,1506140.0773365072
1640487600,2021-12-26 03:00:00,BTC/USD,50058.57,50058.57,49651.00,49710.80,87.99647544,4374375.191302752
1640484000,2021-12-26 02:00:00,BTC/USD,50571.00,50602.70,49888.00,50072.49,89.31822849,4472386.102883239
1640480400,2021-12-26 01:00:00,BTC/USD,50410.27,50701.17,50350.16,50575.47,28.53609627,1443226.480820497
1640476800,2021-12-26 00:00:00,BTC/USD,50421.51,50606.92,50294.49,50429.85,21.50110265,1084297.3814741024
1640473200,2021-12-25 23:00:00,BTC/USD,50620.14,50709.28,50378.19,50442.22,87.82051269,4429861.621621772
